"","3","9","15","21","27","33","39","45","51","57","63","69","75","81","87","93"
"Galactose metabolism",-1.29727153802899,-0.809263275590231,0.633028118533947,0.757919101432673,0.715888981552717,-0.58541508269537,-0.478661111108436,1.10694418933235,1.34053270831522,1.72333257778652,1.57195270692523,1.5104631298542,2.04958567549072,1.92699033338362,1.1773553578086,-0.422524754687257
"Meiosis - yeast",1.09983405897225,1.17502556293262,1.24645043784783,1.19701360244591,-1.27511055073424,-1.47176336686708,-1.60594603805728,-1.42977696139181,-1.32370494565957,-1.03614904626869,-0.680702113744803,-0.594501084661605,-1.13485916522378,-1.34352081429318,-1.41222166729333,-1.35465466902414
"One carbon pool by folate",1.06566291683904,1.63191452963546,1.51430034968681,0.617682430693211,-1.19415876182494,-1.24837430263112,-1.00888450823111,-0.849816398913763,-0.713684604433588,-0.698623821422944,-0.6356224559384,-0.495366322819975,-0.971068080650265,-1.07519373504478,-0.991066674775653,-0.985036557873086
"Carbon metabolism",1.04874379700597,0.980706108099329,0.66072407339206,-1.19105597595418,-1.35791777637228,-1.00905317844206,-0.805146461069195,-0.708284047452805,-0.505483153381827,-0.30841276610063,1.53169211327789,1.49479400890121,-0.492801220089101,-0.517693430319033,-0.667941426564835,-0.69095651460571
"Spliceosome",1.03482380584079,-0.969821879753902,-0.917686876216888,1.05981026079567,1.48030944082356,0,-0.517903360550944,-0.804592258741703,-0.901017214356172,-0.921221787453852,-1.39812377547802,-1.54996677075029,-1.09397037012881,-1.07371553985964,-1.11127316158436,-0.897968389513252
"Citrate cycle (TCA cycle)",0.937715988681433,1.16453172784199,-0.60530327061897,-1.48641491061181,-1.2236793575374,-0.842589477512912,1.60015126423224,2.01801958013097,1.69748795923555,0.877429132415636,1.45905921454694,1.39895205817553,1.1817753868797,1.959154123172,1.54089425517757,1.0307856825321
"RNA polymerase",0.926145643182456,1.31839731696871,0.781266001330871,0.855548100490764,-1.2444671260328,-1.58720762226801,-1.46170426597544,-1.28427616752466,-1.12349287353353,-1.22349375567627,-1.69174548502296,-2.0176063286507,-1.66801316895354,-1.34501151096184,-1.39813324181969,-1.59717234968455
"Tyrosine metabolism",0.918997009048783,0.676009384637575,0.484109644485265,0.809545225345837,-0.954137064330629,-0.777602414445446,0.746254967339439,1.06440078821065,1.41569402700104,1.81530487137656,1.76764583429423,1.47451365130021,1.21534119852786,1.81646172293547,1.28746983887845,-0.590466678418672
"Cell cycle - yeast",0.880215436165088,1.05221821066345,1.14377817223165,1.24954795573272,-1.01735192264504,-1.45559628609836,-1.60119225319219,-1.77207750161572,-1.70638325924283,-1.4135012192528,-0.877995927209633,-0.879431001159611,-1.28978361089809,-1.61426080100411,-1.54221245512348,-1.46827945620862
"Other types of O-glycan biosynthesis",0.769291518903182,1.57283181815531,1.65950278556835,0.623051856048299,-1.48681903773761,-1.55194375320572,-1.52667855016727,-1.26880925151923,-1.25998491678954,-1.24251440945493,-1.28573678744002,-1.24843594011396,-1.11517705556919,-1.17209511496929,-1.19032803227757,-1.36941280878775
