"","3","9","15","21","27","33","39","45","51","57","63","69","75","81","87","93"
"Mitophagy - yeast",-1.72815997221287,-1.1926437107289,0.765583101688561,1.71243078727176,-1.24415973926481,-1.28231901965978,-1.01106380026095,-1.21668491868701,-1.40827456437367,-1.33486453662309,-1.12578591025436,-1.1598317424049,-1.21694194424923,-1.14466277036692,-1.39661141366215,-1.27638953183786
"DNA replication",1.66620434380856,1.55933210080848,1.71437428361048,1.17822533067054,-1.3499670226517,-1.23253355398995,-1.31580527563211,-1.13467736191468,-1.31612098818713,-1.0518398022712,-0.840409876419788,-1.06771197337634,-1.41831400601255,-1.23818341699268,-1.39205789622811,-1.35289132294789
"Base excision repair",1.62722996333532,1.45898962446035,1.45455690754092,1.67498656615275,-0.791631055364126,-1.43497277630211,-1.37751396931036,-1.38096744758729,-1.5794242287259,-1.34689989053005,-0.968867480959806,-1.20051520245411,-1.40245488224629,-1.39527255519652,-1.67189300307715,-1.60153284756098
"Propanoate metabolism",-1.753579166113,-0.834942444666327,0.868953180861771,1.0139984195393,-0.701908743148869,-0.893562801100168,-0.803222005235755,-1.11261400033284,-0.719935926602935,-0.474657796464846,1.24130689257964,1.71638430592016,-0.691626242564897,-0.697257749022516,-0.638913393446121,-0.612604009648751
"RNA polymerase",1.45840131780365,0.67242870599783,0.61369413487375,-1.06640955319891,-0.688938202308541,0.855008810859546,-0.950469463391637,-1.29241331335749,-0.929033101100821,-1.14256720166422,-1.74542263991408,-1.77907552212384,-1.10580781080039,-0.920858195204553,-0.838787884198767,-0.9708529431472
"Ribosome biogenesis in eukaryotes",1.34239039622631,1.69156160019891,1.73821661933096,1.46653544059785,-1.73769273944057,-1.43467833421623,-1.40513195423613,-1.06431127766652,-1.1419345348232,-1.33535968898639,-1.87017912751279,-2.08007539326423,-1.4186736052251,-1.26961011232686,-1.16068306568742,-1.12340554916808
"Peroxisome",-1.38986328977825,-1.23634498580531,1.02167974361154,1.77345450672142,1.76680535722612,-0.893637855527099,-0.717976951730533,1.05311120086805,1.30399812495812,1.06970999625038,-0.763873991315269,0.906924377942409,-1.11325642867126,-1.32450798663874,1.11284861316179,1.33441761193145
"Fatty acid metabolism",-1.30513861692735,1.23467121643034,1.3458193178299,1.4292752214909,0.967000950811637,-1.39715651797078,-1.02538588903236,-1.01977767934244,-1.05538339762005,-1.24292723814052,-1.20733795946974,-1.07488263979661,-1.3227269973046,-1.53377718059046,-1.61540253083469,-1.56824574356787
"Folate transport and metabolism",1.29823357548316,1.57661665538141,1.63461497607357,0.940190570087605,-1.17272068290863,-0.605379527806639,-1.19301526332487,-1.28717501249738,-1.32438038273155,-1.23391310788652,1.16980363281542,1.44437329406018,-1.4785226225181,-1.26701346516294,-1.50957293979869,-1.34147344855479
"Various types of N-glycan biosynthesis",1.15989862546324,1.84339029958005,1.26078819819422,1.06002297900439,-1.24720159641304,-1.24353889222995,-1.11444863461756,-1.26120037866595,-1.15603340479139,-0.904469427553169,-1.24729246494472,-0.838819401685453,-1.38949369203446,-1.40926406781408,-1.19594889423691,-1.16632187650137
"Other types of O-glycan biosynthesis",1.02641259215506,1.32107101236173,1.37323241927231,1.25952012161651,-1.53867414472929,-1.44869295711489,-1.08433558498483,-1.31596844588314,-1.25363483689513,-1.41189092924135,-1.55068241297989,-1.40426950823488,-1.20585530458726,-1.16110953643072,-1.22320749931173,-1.26469005236656
"Autophagy - yeast",0.979968085138287,1.53202765253518,1.28100838033346,1.15514771711402,-1.16907851927895,-0.913086054630582,-1.34215112802909,-1.37785208841817,-1.36358321143141,-1.47921877563997,-1.45370851199739,-1.13804714678795,-1.50541322913207,-1.38761371881714,-1.46121341050616,-1.37388880832389
"Ubiquitin mediated proteolysis",0.867934534583327,1.23706738447076,1.03031004489057,1.18061121953735,-1.53049595110071,-1.32416506723312,-1.171146705712,-1.12285024055163,-1.18329743232789,-1.54958922010089,-1.24919756716214,0.87905476550023,-1.47851159517239,-1.24699294097332,-1.29769732932052,-1.02080051884582
"Meiosis - yeast",0.616061031034755,1.21614961338467,1.30100557310474,1.19725093073928,-1.81718817440625,-1.5156492435453,-1.58977712123685,-1.58170559929595,-1.47017789583168,-1.35689143787002,-1.1263090480009,1.00294537809386,-1.48068926647537,-1.45730921002431,-1.370056401285,-1.42718353997615
