GENENAME,ENTREZID,Time,Score
RPP1A,851478,T0,4.984741
PDC5,850825,T0,4.613181
RPS0B,850737,T0,4.544053
OAC1,853739,T0,4.100024
FZF1,852638,T0,3.6809254
TAT1,852361,T0,3.3526049
EFM3,853593,T0,3.2674274
CYB5,855612,T0,3.2658992
NA,854264,T0,3.2328317
IKI1,856594,T0,3.1526833
PDP3,851177,T0,3.1349351
SPB4,850549,T0,3.0525537
KIC1,856502,T0,3.0405834
DOT6,856822,T0,3.037531
NRM1,855743,T0,3.035657
RAD51,856831,T0,3.033818
VTS1,854541,T0,3.0312896
ADE8,852017,T0,2.9468577
NA,854863,T0,2.940853
UBP7,854650,T0,2.9393287
RNR1,856801,T0,2.9213674
NOP7,852995,T0,2.917012
TPO2,853039,T0,2.915152
ATP18,854893,T0,2.8975694
NAR1,855481,T0,2.8097818
ALD5,856804,T0,2.7677817
POP6,852918,T0,2.7609644
EMW1,855403,T0,2.7132616
SDA1,853160,T0,2.6966121
AIM9,856813,T0,2.6710763
NA,850817,T0,2.6658154
RPA14,851734,T0,2.6616678
ICS2,852454,T0,2.6281638
IPI1,856485,T0,2.5694604
CCZ1,852428,T0,2.5154843
AUR1,853866,T0,2.4584618
TFB2,855981,T0,2.4562483
SER2,853122,T0,2.4067352
SPE4,850838,T0,2.384505
MNN1,856718,T0,2.3838406
CAF20,854450,T0,2.3822694
PRT1,854543,T0,2.3624845
PMD1,856869,T0,2.361638
PTI1,853060,T0,2.3508823
RPL34B,854759,T0,2.3437638
LSM5,856889,T0,2.3364937
FRE1,850911,T0,2.334658
CPR2,856454,T0,2.277625
CST26,852330,T0,2.270151
TMA20,856725,T0,2.2594435
ADD37,855222,T0,2.2435975
BMS1,855884,T0,2.2266178
KAP114,852610,T0,2.2175488
NA,855695,T0,2.19937
SLU7,851661,T0,2.1904874
MKT1,855639,T0,2.1850445
MSL5,850807,T0,2.1819105
RLF2,856129,T0,2.1813507
RNH201,855652,T0,2.1691105
REI1,852569,T0,2.1617482
NOP4,856063,T0,2.1546035
CAF4,853908,T0,2.1535597
HLJ1,855196,T0,2.1379654
LAA1,853223,T0,2.1355493
RIX1,856604,T0,2.1271262
MAK11,853847,T0,2.11589
NRD1,855470,T0,2.1151693
MTG2,856573,T0,2.0994077
DBP8,856574,T0,2.0968606
NQM1,852934,T0,2.0965395
RPS28A,854338,T0,2.0932364
VMA6,851168,T0,2.0867496
HIT1,853516,T0,2.0651317
RRP14,853780,T0,2.0587063
GLO4,854205,T0,2.0579956
INA22,854842,T0,2.0434403
HRI1,851008,T0,2.0395339
GRX4,856921,T0,2.0390077
PNO1,854317,T0,2.0128868
PSY4,852234,T0,2.0059385
RPA12,853526,T0,1.9877348
NA,855358,T0,1.9859236
NPC2,851514,T0,1.9853537
PRY2,853882,T0,1.9831922
LSM4,856848,T0,1.9771225
NOG1,856012,T0,1.9757018
EAF5,856696,T0,1.9645782
NOP15,855613,T0,1.9562485
UTP4,851924,T0,1.9526856
POL3,851456,T0,1.9526396
YVH1,854844,T0,1.9450667
UTP11,853762,T0,1.9369819
ALB1,853320,T0,1.9237031
DBF2,852984,T0,1.9136553
INA1,851131,T0,1.912295
UBX3,851467,T0,1.9061145
UBC6,856837,T0,1.9007196
SEC24,854697,T0,1.8942672
MGM1,854386,T0,1.8908861
GCD6,851797,T0,1.8715905
ARI1,852720,T0,1.859705
HPC2,852516,T0,1.8542842
PHD1,853823,T0,1.8511
SLX9,852972,T0,1.8487219
NA,851550,T0,1.8422445
ARO10,851987,T0,1.8415866
FAS1,853653,T0,1.8387116
UNG1,854987,T0,1.8365687
RPL9B,855658,T0,1.8301543
PBP4,851507,T0,1.826345
NST1,855633,T0,1.824246
MSN4,853803,T0,1.8223691
RFC4,854059,T0,1.817475
DBP7,853894,T0,1.8111141
MGR3,855142,T0,1.8022025
DPH1,854703,T0,1.7975332
URA5,854865,T0,1.7952542
RFA3,853266,T0,1.7935115
ARX1,851678,T0,1.7924501
UBC4,852376,T0,1.7877511
MAM33,854740,T0,1.7843394
YIF1,855458,T0,1.7835672
GCD14,853317,T0,1.7766091
IRC5,850599,T0,1.7726214
PXR1,853197,T0,1.7684021
AIR2,851379,T0,1.7603939
DRE2,853945,T0,1.759971
TCD2,853841,T0,1.7543751
POL30,852385,T0,1.7482493
DBP3,852802,T0,1.7480711
NUP82,853385,T0,1.747653
STO1,855155,T0,1.7408963
INM2,851881,T0,1.7343433
RPC82,856320,T0,1.7334518
ARA1,852446,T0,1.7271688
TAD3,851027,T0,1.7254217
CTF8,856598,T0,1.7135215
ADA2,852059,T0,1.7080892
SPB1,850304,T0,1.6904147
CDC42,850930,T0,1.6826257
ADE6,852952,T0,1.6802393
NA,853561,T0,1.6797979
ECM19,851106,T0,1.6746227
SAM4,855855,T0,1.6743872
DYN2,852034,T0,1.668088
MNN10,851832,T0,1.6428422
TOH1,853268,T0,1.6401703
PHO4,850594,T0,1.6265838
RIM15,850511,T0,1.62389
NSA2,856863,T0,1.6229817
RIF1,852578,T0,1.6182323
SEG2,853756,T0,1.6098306
RMT2,852076,T0,1.608489
FUB1,850439,T0,1.6018596
RPA190,854519,T0,1.5959316
SLM4,852369,T0,1.5906293
VBA4,851697,T0,1.5890573
GDB1,856314,T0,1.5815254
NAM7,855104,T0,1.5696156000000001
RPF2,853956,T0,1.5630131
IES3,850741,T0,1.5624881
UTP15,855118,T0,1.5538814
SPP41,852075,T0,1.5468714
NOB1,854221,T0,1.5422872
KRE6,856287,T0,1.5375559
RPN13,851140,T0,1.5352067
IPI3,855539,T0,1.5342829
FPS1,850683,T0,1.5324383
RNH202,851873,T0,1.527704
GPG1,852756,T0,1.5243719
UTP23,854165,T0,1.5224365
RSM24,851755,T0,1.5196056
YCH1,853117,T0,1.5180393
AIM41,854390,T0,1.5119041
SCW4,853196,T0,1.508821
ATX1,855462,T0,1.5078162
DFR1,854411,T0,1.5057832
MAP2,852187,T0,1.4939876
NPL4,852468,T0,1.4924074
RPF1,856488,T0,1.4860945
TIF34,855177,T0,1.478229
TRM7,852353,T0,1.4690175
LHP1,851509,T0,1.4611812
COG1,852649,T0,1.4610568
SPC24,855144,T0,1.4586539
SPC42,853824,T0,1.4568393
RBA50,852139,T0,1.4549828
NA,850809,T0,1.453429
TDA9,854894,T0,1.449647
SNF12,855757,T0,1.4463391
FSH3,854454,T0,1.4449244
ATG13,856315,T0,1.4405652
BGL2,853199,T0,1.4383357
RPS5,853587,T0,1.4383065
SSF1,856463,T0,1.4353021
PRP16,853961,T0,1.4290626
DSF2,852292,T0,1.4289043
RNA15,852838,T0,1.4279333
BIK1,850328,T0,1.4234741
TMN2,851685,T0,1.4223341
IDP2,850871,T0,1.420738
NOC3,850688,T0,1.4200993
MAG2,851147,T0,1.4164993
RPL17B,853262,T0,1.4150119
RPT6,852834,T0,1.4084432
BUD14,851271,T0,1.40425
BUL2,854929,T0,1.4031794
GIM3,855569,T0,1.4027407
SMC3,853371,T0,1.400315
MAK21,851632,T0,1.3994774
SPT15,856891,T0,1.3942242
HTB1,851810,T0,1.3941927
SCO2,852312,T0,1.3935635
RPH1,856916,T0,1.3935077
ECM15,852285,T0,1.3901942
ARP2,851532,T0,1.3869776
NA,855115,T0,1.386852
OST2,854270,T0,1.3840909
RDH54,852365,T0,1.3839023
NOP12,854116,T0,1.3836181
PPX1,856608,T0,1.383303
ERP1,851264,T0,1.3702385
HIS2,850581,T0,1.3689349
FET3,855080,T0,1.3688359
RRP7,850326,T0,1.3680534
CUZ1,855567,T0,1.3657103
TRP5,852858,T0,1.3648885
VTC1,856803,T0,1.3633645
UTP9,856603,T0,1.357618
RPL17A,853674,T0,1.3565624
ARF3,854261,T0,1.3554971
MAK5,852439,T0,1.353003
YPS3,850812,T0,1.3520082
TPK3,853688,T0,1.3495224
FKS1,851055,T0,1.3467565
CSC1,850942,T0,1.3342038
SMY1,853783,T0,1.3321029
VPS24,853825,T0,1.3318202
RSM18,856776,T0,1.3285652
NRP1,851387,T0,1.3277894
MOT1,856023,T0,1.3273604
RPL13A,851477,T0,1.3219999
DPB3,852580,T0,1.3206735
EFM5,852884,T0,1.3196347
INM1,856442,T0,1.3161232
FUN30,851214,T0,1.3153876
LTV1,853714,T0,1.3145814
ESF1,851969,T0,1.3120698
TRX3,850444,T0,1.3120297
NA,855677,T0,1.3101476
LEU9,854275,T0,1.3088533
KTR4,852498,T0,1.3062817
NAB2,852755,T0,1.3037424
PHO3,852389,T0,1.3012348
NA,855141,T0,1.2992164
YOR1,853198,T0,1.2981498
RSA4,850435,T0,1.2961249
RRP5,855269,T0,1.294085
GIM4,856715,T0,1.2919588
ARB1,856758,T0,1.291888
NSR1,853064,T0,1.2912798
TRS130,855258,T0,1.2903469
RPS1B,854939,T0,1.2880034
SUA7,856201,T0,1.286715
RPB11,854157,T0,1.2864527
RPC31,855571,T0,1.2799687
STT3,852862,T0,1.2798183
URM1,854809,T0,1.2797737
ECM16,855158,T0,1.2760262
AOS1,856310,T0,1.270864
RBG2,853083,T0,1.269004
ANP1,856675,T0,1.2669699
RKM4,851844,T0,1.266331
BNA6,850608,T0,1.2656829
NIT3,851065,T0,1.2637057
IST3,854821,T0,1.2576355
RHO3,854688,T0,1.2563974
RIB2,854088,T0,1.2558461
POL1,855621,T0,1.2558267
ADE3,853118,T0,1.2543156
NA,851078,T0,1.2524486
FCF2,850740,T0,1.2510223
PXP2,853575,T0,1.2509956
RNH70,853193,T0,1.250668
FRQ1,851979,T0,1.2481074
NOP13,855547,T0,1.241938
SAM35,856483,T0,1.2401636
SRM1,852782,T0,1.2374125
PBP2,852533,T0,1.2350909
TMA64,851695,T0,1.234693
TAF11,854993,T0,1.2343347
PRP5,852539,T0,1.2324352
RAD27,853747,T0,1.229528
TSC3,852350,T0,1.2268429
HSP150,853281,T0,1.2265034
SNC2,854505,T0,1.2242404
SFT2,852172,T0,1.2238301
TMA16,854426,T0,1.2234358
ARO1,851705,T0,1.222555
IWR1,851442,T0,1.2209498
SIM1,854683,T0,1.2205347
RSR1,853056,T0,1.2133992
CDC11,853539,T0,1.213284
SCY1,852797,T0,1.2093642
COG5,855676,T0,1.2028563
CIN4,855169,T0,1.2021577
MRPL36,852419,T0,1.2005292
MTC5,851706,T0,1.1991822
MRP13,852975,T0,1.1983317
SMY2,852470,T0,1.1980717
TIM10,856395,T0,1.1871202
UBP1,851435,T0,1.1844084
MOD5,854448,T0,1.1842791
LYS21,851425,T0,1.1781285
DIP5,855863,T0,1.1780691
LOC1,850551,T0,1.1747335
NUP116,855066,T0,1.1742203
BUD2,853770,T0,1.172157
ARL1,852462,T0,1.1717911
NA,854457,T0,1.1643482
SNU23,851460,T0,1.161904
HMG1,854900,T0,1.159806
SAP190,853899,T0,1.1597667
ENP2,853048,T0,1.1581864
SDS24,852515,T0,1.1574626
YJU2,853767,T0,1.155449
NHP6B,852386,T0,1.1520272
TAH1,850424,T0,1.1499755
GRR1,853552,T0,1.1486261
TSR2,851154,T0,1.1445849
HCA4,853419,T0,1.144492
YPT10,852567,T0,1.1444116
SWD2,853851,T0,1.1439718
REB1,852338,T0,1.1421959
MXR1,856765,T0,1.1417997
MIC10,850300,T0,1.1414385
"DUR1,2",852507,T0,1.1375104
ARG1,854096,T0,1.1364219
DUS3,851117,T0,1.1345515
SOK2,855030,T0,1.1341
TRM9,854994,T0,1.1322109
MNN11,853256,T0,1.1308306
CWC25,855476,T0,1.130748
PHO87,850403,T0,1.1304913
GPN2,854436,T0,1.1272125
ASP1,851920,T0,1.1247423
RPC40,856226,T0,1.1239197
RTR1,856882,T0,1.1203585
DNF1,856913,T0,1.1181127
RPB8,854399,T0,1.1136168
DBP6,855774,T0,1.1114216
DAP1,855933,T0,1.1083508
RPS22A,853249,T0,1.1059842
AIM10,856820,T0,1.1057261
SED5,850713,T0,1.1030127
DBP9,850982,T0,1.0992906
UTP13,850919,T0,1.0990255
ASC1,855143,T0,1.0974483
ASF1,853327,T0,1.0952576
NA,850627,T0,1.0948317
TCD1,856392,T0,1.0935405
RPL4A,852319,T0,1.092488
PWP1,850893,T0,1.0879172
SIS1,855725,T0,1.0871141
DIP2,850820,T0,1.0870005
UBP3,856895,T0,1.0861257
MRD1,856228,T0,1.084333
NOC2,854381,T0,1.0828667
FYV8,853110,T0,1.0816966
VHS3,854220,T0,1.0801833
REX4,854075,T0,1.0801741
RPT4,854433,T0,1.0797977
VMA7,852903,T0,1.0792272
KAP123,856846,T0,1.0791118
SIP5,855171,T0,1.0774659
SNU13,856687,T0,1.0759836
SEC63,854428,T0,1.074559
FLC2,851246,T0,1.0742121
NUC1,853222,T0,1.0736812
IOC4,855061,T0,1.0733454
TOM20,852973,T0,1.0729502
RPA135,856119,T0,1.0726718
EMG1,850883,T0,1.0723794
MRPL19,855536,T0,1.0723642
SAC6,851707,T0,1.0710727
COX13,852684,T0,1.0691077
RQC1,851933,T0,1.06882
UTH1,853916,T0,1.0663755
KEX1,852670,T0,1.0649716
TIM11,851922,T0,1.0629457
DHH1,851394,T0,1.0623018
COG6,855687,T0,1.0614915
RPO31,854283,T0,1.0563338
ADH4,852636,T0,1.0551176
BNI5,855555,T0,1.054055
CDC73,851136,T0,1.0537497
HST2,856092,T0,1.0514362
TSR4,854136,T0,1.0486846
NA,856900,T0,1.0485352
ALD3,855205,T0,1.0471898
SGF73,852814,T0,1.0438708
NUT2,856297,T0,1.0381138
TOM40,855243,T0,1.0374728
EFM4,854746,T0,1.0364264
OTU1,850500,T0,1.0326164
EPO1,855154,T0,1.0323637
NBP2,851740,T0,1.0318099
NA,851472,T0,1.0272903
ITR1,852108,T0,1.0262916
DBP10,851530,T0,1.0255961
TOP2,855636,T0,1.0254911
UME1,855964,T0,1.024803
RPP1,856459,T0,1.0225856
ERG3,850745,T0,1.0216581
SET1,856519,T0,1.0214423
DAL81,854841,T0,1.0211933
ATP7,853853,T0,1.0183525
AAC1,855078,T0,1.0128813
ENA1,851610,T0,1.0110902
MAK3,856163,T0,1.0096697
TGL5,854248,T0,1.0092521
PRE8,854882,T0,1.0086398
SDH2,850685,T0,1.0081954
ORM2,851064,T0,1.006777
DRS1,850652,T0,1.0062203
IRC24,854854,T0,1.0058091
CWC24,851033,T0,1.003813
AIM23,853310,T0,1.0036798
ERG10,856079,T0,1.0026684
SUI3,855838,T0,1.001122
ALR1,853990,T0,1.0004244
DPB4,851699,T0,0.9974975
CMS1,850689,T0,0.9971076
CIC1,856449,T0,0.9961159
ADD66,853629,T0,0.99571997
CHM7,853398,T0,0.9954171
HEM4,854452,T0,0.9953459
FAP7,851388,T0,0.9952346
RBK1,850402,T0,0.99388635
NA,855688,T0,0.9920114
SNT1,850399,T0,0.9918618
NUP53,855184,T0,0.9897455
URA2,853311,T0,0.98925066
UBX2,854995,T0,0.9790808
PAN3,853843,T0,0.9780556
DCS1,850974,T0,0.975796
HCS1,853852,T0,0.9718162
ZDS1,855316,T0,0.97037876
APE3,852589,T0,0.9701669
MRPL40,855930,T0,0.96899396
MHR1,851890,T0,0.9684053
YRB1,851565,T0,0.96414196
MSH6,851671,T0,0.9636493
SNL1,854796,T0,0.96297956
ADE16,850715,T0,0.96252835
NA,855474,T0,0.96162987
MPD1,854462,T0,0.9597559
TIF6,856126,T0,0.95919675
SYG1,854764,T0,0.9583115
CDC3,851024,T0,0.95814717
SOF1,850649,T0,0.9543963
TAP42,855043,T0,0.953415
BAT2,853613,T0,0.95266485
PIR1,853692,T0,0.9498166
MIC26,853150,T0,0.94669765
SEC22,850973,T0,0.9459921
MGM101,853609,T0,0.9451344
RPS13,851636,T0,0.9444978
TFC3,851262,T0,0.94382274
SWA2,851918,T0,0.9418508
ARP7,856146,T0,0.938944
NA,854463,T0,0.9388416
PSH1,854102,T0,0.9385357
RRP43,850401,T0,0.93833554
ROX1,856178,T0,0.937531
NAP1,853922,T0,0.9352759
TLG2,854142,T0,0.9350954
YAP1,855005,T0,0.9343319
RPC34,855737,T0,0.9329231
RNA14,855083,T0,0.9320902
GUT2,854651,T0,0.9308351
SCS2,856856,T0,0.93021977
TRM1,851698,T0,0.93015695
PHO85,856076,T0,0.9289659
NA,854698,T0,0.92889184
YCK1,856537,T0,0.928644
BMH2,851676,T0,0.9275837
SEC4,850543,T0,0.92676955
RKI1,854262,T0,0.9260932
AFG2,851113,T0,0.9256686
NA,850922,T0,0.92452574
TIM12,852388,T0,0.92390746
ATG20,851445,T0,0.92364526
DUT1,852554,T0,0.92353964
GPD1,851539,T0,0.92206615
TAE1,852564,T0,0.92149544
IML2,853363,T0,0.9214532
GLE1,851320,T0,0.91906404
NA,852544,T0,0.917313
ENT2,850903,T0,0.91692746
RFA1,851266,T0,0.9165641
ARP4,853364,T0,0.91601217
SKI7,854243,T0,0.9113761
DED81,856412,T0,0.91021854
NSP1,853409,T0,0.909359
BUG1,851459,T0,0.9085785
PDC1,850733,T0,0.9076915
GNA1,850529,T0,0.9068532
ARG82,851753,T0,0.9063988
IRA1,852437,T0,0.9061941
PKH3,852077,T0,0.9059567
SDO1,850709,T0,0.9021177
ATM1,855347,T0,0.9019767
OPI10,854125,T0,0.90112185
ERB1,855068,T0,0.90086704
RFA2,855404,T0,0.90052944
CMK1,850568,T0,0.8998483
COF1,850676,T0,0.89735776
NOG2,855789,T0,0.89617276
IES1,850534,T0,0.8929099
VHC1,852537,T0,0.8926613
PSA1,851504,T0,0.8906428
PDE1,852644,T0,0.8906418
RIO1,854286,T0,0.89045453
POL12,852245,T0,0.8899715
PUS1,855889,T0,0.88902736
HAP3,852260,T0,0.88762647
MRC1,850297,T0,0.885981
ABZ2,855333,T0,0.885898
SER33,854736,T0,0.885594
SNX3,854539,T0,0.88330925
ECM1,851240,T0,0.8832355
KEL3,855865,T0,0.8823859
NTE1,854943,T0,0.88012105
NNR1,855521,T0,0.87994814
ERG28,856767,T0,0.8794535
PMT3,854499,T0,0.8781445
RRF1,856433,T0,0.8777086
UBC9,851495,T0,0.8766594
STE50,850325,T0,0.8765774
FSH1,856445,T0,0.8762291
CAJ1,856772,T0,0.87464213
ENT3,853589,T0,0.8737868
NSA1,852767,T0,0.8734773
RLP24,850695,T0,0.8734236
SNF1,852088,T0,0.8730566
DBP2,855611,T0,0.8700806
SEC2,855449,T0,0.8698864
HHO1,855976,T0,0.8684546
UBP13,852212,T0,0.8674767
NA,852434,T0,0.86674917
RPL16A,854673,T0,0.86422247
NA,854892,T0,0.8640432
URN1,856275,T0,0.8624889
YPK9,854466,T0,0.86168635
NYV1,850782,T0,0.85910636
LRG1,851358,T0,0.85878366
PHO91,855747,T0,0.8567722
SMC1,850540,T0,0.85659796
CDC123,850912,T0,0.85628575
ECM3,854259,T0,0.85510767
TYW3,852832,T0,0.8542725
UTP7,856815,T0,0.8526954
RRD2,855951,T0,0.85141015
TCP1,851798,T0,0.8513125
RPP2A,854118,T0,0.85008645
PUB1,855716,T0,0.8498296
ARO2,852729,T0,0.8492388
GCD10,855663,T0,0.8489684
GIS4,855006,T0,0.84872526
GRX3,851672,T0,0.84840643
RRP12,856095,T0,0.84761405
PUP3,856830,T0,0.84706247
HAT2,856654,T0,0.84622985
ZPR1,853125,T0,0.84558344
REF2,851776,T0,0.8446537
OLE1,852825,T0,0.84397894
UBP10,855535,T0,0.84194964
EBP2,853682,T0,0.8408933
MCM4,856130,T0,0.8407221
BFR2,851893,T0,0.8403164
APE4,856513,T0,0.84031314
ZRT3,853679,T0,0.83849365
YMR31,850610,T0,0.83828306
CNA1,851153,T0,0.8374935
SIL1,854126,T0,0.83449644
NA,851411,T0,0.83271533
AIM7,851635,T0,0.83157444
RPL28,852775,T0,0.83138275
STB3,851747,T0,0.830937
LST8,855726,T0,0.8305975
MRPL35,851921,T0,0.8301171
RGD1,852563,T0,0.82920885
NTH1,851564,T0,0.82859105
SGV1,856290,T0,0.82734793
SCJ1,855254,T0,0.8260881
DUS1,854895,T0,0.8244262
RNR2,853427,T0,0.8240851
RPS0A,853128,T0,0.8231727
MET5,853602,T0,0.8214283
SLY1,851770,T0,0.82031596
IDH2,854303,T0,0.8199277
ILV5,851069,T0,0.8197888
GEA1,853488,T0,0.8195263
MNN2,852303,T0,0.81423837
CDC9,851391,T0,0.81325996
PTR2,853968,T0,0.81311405
SOK1,851569,T0,0.8122853
DTD1,851307,T0,0.81012386
DID4,853868,T0,0.8084724
PRS4,852211,T0,0.8075435
YHM2,855282,T0,0.8074524
TPT1,854051,T0,0.8058654
SPC25,856738,T0,0.80524206
HXK1,850614,T0,0.80514014
SSZ1,856461,T0,0.8037212
RPL24A,852852,T0,0.80277175
POP1,855500,T0,0.8016497
SIP2,852664,T0,0.79673636
RIM2,852491,T0,0.79562384
SRB5,852996,T0,0.7946521
RPP0,851052,T0,0.7932743
GUA1,855257,T0,0.79305
ATP5,851892,T0,0.7909515
OST1,853455,T0,0.7892096
PBP1,853089,T0,0.7889437
NUG1,856723,T0,0.78743035
RRP36,854461,T0,0.7872136
NAF1,855599,T0,0.78590477
SUA5,852707,T0,0.78352356
MCR1,853707,T0,0.78336626
TFC4,852938,T0,0.78077537
FRS2,850522,T0,0.77895284
TIM54,853392,T0,0.77736485
SWD1,851265,T0,0.7764234
TAF5,852497,T0,0.7752241
DPH5,850869,T0,0.7742539
MMF1,854760,T0,0.7734065
CBP6,852417,T0,0.7728006
NA,852000,T0,0.77132016
FAL1,851584,T0,0.77083826
GDH1,854557,T0,0.7708204
AHA1,851800,T0,0.77056265
GPP2,856791,T0,0.76926947
ADP1,850369,T0,0.7688644
CBR1,854768,T0,0.7667419
SAS10,851403,T0,0.7650994
NMD5,853596,T0,0.7638602
SGM1,853598,T0,0.76243126
GSP1,851000,T0,0.7620948
VPS74,851978,T0,0.76003325
GCV2,855227,T0,0.75962234
IMP3,856553,T0,0.75861824
SEN1,851150,T0,0.7584022
NA,854141,T0,0.75837165
PTC1,851558,T0,0.75759
GSY1,850569,T0,0.75704604
NCR1,856101,T0,0.75684583
YIM1,855183,T0,0.756783
PBY1,852391,T0,0.7536731
RRB1,855161,T0,0.7512363
CDC36,851389,T0,0.75001526
BOS1,850767,T0,0.7483139
MDS3,852678,T0,0.74524313
KSS1,852931,T0,0.7439937
SPT5,854999,T0,0.7437607
CCL1,856136,T0,0.7427946
CUE1,855306,T0,0.7420234
XKS1,853108,T0,0.74195576
NOP16,856719,T0,0.7415802
SRO9,850320,T0,0.7404591
VAM3,854273,T0,0.73920536
RRP6,854162,T0,0.738722
SGF29,850347,T0,0.737406
PRS1,853654,T0,0.73677063
CDD1,850946,T0,0.73519427
WBP1,856716,T0,0.73435456
SYN8,851219,T0,0.73315156
ATP11,855401,T0,0.7311154
RPS12,854551,T0,0.7310023
TRP4,851956,T0,0.730708
UME6,851788,T0,0.7300032
MET7,854415,T0,0.72998387
SEH1,852778,T0,0.72890246
LEU1,852875,T0,0.72889245
USE1,852780,T0,0.7265793
MUM2,852348,T0,0.725104
ARP9,855049,T0,0.72467405
SEC8,856168,T0,0.7241222
POR2,854692,T0,0.72380936
SLH1,853187,T0,0.7231464
TSR1,851499,T0,0.72281337
MCD4,853690,T0,0.72225523
SNZ1,855121,T0,0.7208266
MDL1,850885,T0,0.7202215
NA,850449,T0,0.719422
NA,855615,T0,0.7190261
NEO1,854763,T0,0.71836674
HAS1,855335,T0,0.7176323
KES1,855958,T0,0.7164811
PUS7,854417,T0,0.71598995
RSC9,854912,T0,0.7115152
CKS1,852432,T0,0.710701
RCF3,852558,T0,0.7106184
ILV3,853473,T0,0.7105713
RRP15,856264,T0,0.7102247
RPA43,854518,T0,0.7095922
RMD8,850609,T0,0.70828
RSP5,856862,T0,0.70768857
NA,852192,T0,0.7061083
MET22,854090,T0,0.7048922
NA,850410,T0,0.70483613
NUP84,851441,T0,0.7036759
INP54,854089,T0,0.7029817
NOP2,855664,T0,0.7019972
MDM10,851223,T0,0.70100784
UTP25,854717,T0,0.7003555
ADE1,851272,T0,0.6998167
LIA1,853534,T0,0.6996727
YCG1,851925,T0,0.6982396
POP2,855788,T0,0.69804674
NA,851633,T0,0.6968715
TYR1,852464,T0,0.6968655
ISD11,856774,T0,0.69673043
ECM29,856355,T0,0.6963203
PMT6,853113,T0,0.6957757
TIF4631,853071,T0,0.6947433
SLM1,854701,T0,0.6943699
RPL27A,856401,T0,0.6914744
MRI1,856234,T0,0.6903483
YCP4,850360,T0,0.6899047
PRP43,852757,T0,0.6882632
DAD1,851579,T0,0.6874793
MFT1,854940,T0,0.68689775
RPL4B,851575,T0,0.68661004
ERV2,856152,T0,0.6864302
HRD3,850904,T0,0.6859226
VOA1,852998,T0,0.6854665
MTC4,852557,T0,0.68546176
IFA38,852456,T0,0.68536055
ARP3,853528,T0,0.68535095
APE2,853699,T0,0.6849405
NOP53,855957,T0,0.6836947
URA1,853664,T0,0.683007
POL31,853462,T0,0.68179256
NOP56,850894,T0,0.6815798
YIP4,852676,T0,0.68126
ATP4,856027,T0,0.68075824
STE4,854387,T0,0.68000054
CFT2,850806,T0,0.6782361
VPS27,855739,T0,0.67790365
NUS1,851334,T0,0.6777446
HOC1,853538,T0,0.67736787
SIN3,854158,T0,0.6769763
PTC2,856823,T0,0.676567
ALD6,856044,T0,0.6760319
RRP45,851874,T0,0.67517823
DPB2,856305,T0,0.6747652
SFB2,855678,T0,0.6738172
SDH3,853716,T0,0.6735098
HOS4,854694,T0,0.670926
NMD3,856575,T0,0.6707813
NA,851066,T0,0.6703368
NA,854299,T0,0.6701654
SFA1,851386,T0,0.66934824
UFD1,852939,T0,0.6687626
PRE1,856731,T0,0.66738003
RAS1,854268,T0,0.6664402
MLC2,856318,T0,0.664284
RRT2,852548,T0,0.6637316
UBX7,852576,T0,0.6636986
MRPS18,855410,T0,0.66354656
ORC2,852352,T0,0.6634959
AAH1,855581,T0,0.6627834
MAE1,853839,T0,0.66241443
HBS1,853959,T0,0.6617211
GPD2,854095,T0,0.66161346
TDH2,853465,T0,0.6596899
GTS1,852694,T0,0.6575049
NMA1,851039,T0,0.6558956
SPC34,853909,T0,0.6555741
NCL1,852257,T0,0.6550299
ARO4,852551,T0,0.6549053
KRE5,854514,T0,0.65488446
SMD1,852964,T0,0.65427375
ARD1,856404,T0,0.6539662
DOP1,851719,T0,0.65183866
ATG26,850886,T0,0.6516532
HMF1,856785,T0,0.650442
NA,854097,T0,0.64834964
SDS3,854725,T0,0.64829946
CYC8,852410,T0,0.6477408
FMP41,855553,T0,0.64731383
SOL4,853163,T0,0.6461105
KCS1,851580,T0,0.6455202
LYS9,855786,T0,0.644191
AIM24,853543,T0,0.64334667
ALT1,850778,T0,0.6426165
NA,852590,T0,0.64133114
BRF1,853161,T0,0.6408887
HXK2,852639,T0,0.636456
PAM1,851838,T0,0.6359736
NKP1,851991,T0,0.6328402
CHS3,852311,T0,0.632449
SMD2,850981,T0,0.6323852
RRS1,854469,T0,0.6307745
GND2,853172,T0,0.6305749
RIB5,852559,T0,0.63031954
UBP15,855350,T0,0.6278459
ACO2,853230,T0,0.62506187
AIM45,856112,T0,0.6249012
TDA3,856400,T0,0.6243528
ENV9,854420,T0,0.62324774
PRO1,851894,T0,0.6231218
KSP1,856482,T0,0.62171966
MDH2,853994,T0,0.62092525
WHI4,851302,T0,0.6202586
RMD9,852771,T0,0.6199815
CDC1,851763,T0,0.6191416
EMC4,852620,T0,0.6188332
MID2,851042,T0,0.6187928
TIF5,856154,T0,0.61847055
RSC1,852947,T0,0.6173264
MCY1,852895,T0,0.61639714
PIL1,852977,T0,0.6158614
BEM2,856899,T0,0.61573637
GLO2,851865,T0,0.6142266
MUK1,856035,T0,0.61326206
MCT1,854396,T0,0.61320585
NA,853802,T0,0.6129962
RSC6,850419,T0,0.6123584
TMA46,854258,T0,0.61209846
DLD1,851380,T0,0.61032265
