TimePoint,Description,NES,pvalue,Genes
51,Various types of N-glycan biosynthesis,1.103542693004351,0.32972972972972975,ANP1/MNN10/MNN2/OST3/STT3/VAN1/MNN5
57,Various types of N-glycan biosynthesis,0.8932893539624432,0.6254901960784314,MNN10/STT3/ANP1/MNN5/VAN1/SWP1
63,Various types of N-glycan biosynthesis,-0.9079286059806095,0.6326530612244898,ALG1/ALG13/ALG2/ALG9/MNN9/OST2/MNN5/MNN11/MNN1/ANP1/MNN10/WBP1
69,Various types of N-glycan biosynthesis,-0.8763880770019049,0.6374745417515275,ALG13/MNN9/OST1/MNN5/MNN11/ANP1/ALG2/MNN10/OST5/WBP1
75,Various types of N-glycan biosynthesis,-0.9914299248266604,0.46956521739130436,HOC1/OST1/MNN11/MNN5/OST5/ANP1/STT3/ALG13/MNN10/ALG2/WBP1
81,Various types of N-glycan biosynthesis,-1.223759576815394,0.20077972709551656,ALG2/ANP1/MNN5/OST5/MNN9/MNN11/OST3/MNN10/STT3/WBP1
87,Various types of N-glycan biosynthesis,-1.1360027188134474,0.2887323943661972,ANP1/MNN10/OST1/OST5/ALG2/STT3/WBP1
93,Various types of N-glycan biosynthesis,-1.3455694980448647,0.1045531197301855,OST1/OST2/MNN1/OST5/MNN10/WBP1
3,beta-Alanine metabolism,-1.2066383833088894,0.25229960578186594,ALD4/HFD1/ALD2/FMS1/UGA1/ALD5/ALD3/ALD6/EHD3
9,beta-Alanine metabolism,-1.1947587915043598,0.24179829890643986,ALD4/ALD6/ALD2/EHD3/ALD3/ALD5
15,beta-Alanine metabolism,-1.0366087368622559,0.43556701030927836,ALD4/UGA1/HFD1/ALD3/FMS1/ALD5
21,beta-Alanine metabolism,1.3288582693448256,0.12890094979647218,ALD5/FMS1/EHD3
27,beta-Alanine metabolism,1.2868585213810368,0.13302217036172695,FMS1/ALD5/EHD3
33,beta-Alanine metabolism,1.6201336474476986,0.019448728252111004,FMS1/PAN6/ALD5/EHD3/UGA1/ALD2/HFD1
39,beta-Alanine metabolism,1.4599724732584696,0.04932735426008968,FMS1/PAN6/ALD5/EHD3/HFD1/UGA1
45,beta-Alanine metabolism,1.4176227010685298,0.06748466257668712,ALD5/FMS1/PAN6/EHD3/HFD1/ALD3/ALD2/GAD1/UGA1
51,beta-Alanine metabolism,0.9561113205454619,0.5373563218390804,ALD5/PAN6/ALD3/HFD1
57,beta-Alanine metabolism,0.7783889093117518,0.75,ALD5/PAN6
63,beta-Alanine metabolism,-0.8962024630669913,0.5934489402697495,ALD4/UGA1/HFD1/GAD1/ALD3/PAN6/FMS1
69,beta-Alanine metabolism,-1.647918917680401,0.02188997508670843,ALD4/PAN6/GAD1/ALD3/FMS1/ALD5
75,beta-Alanine metabolism,-1.7392932815893603,0.009607139806694103,GAD1/FMS1/ALD3/ALD5
81,beta-Alanine metabolism,-1.3516499010284844,0.12574850299401197,UGA1/ALD4/HFD1/EHD3/PAN6/GAD1/ALD3/FMS1
87,beta-Alanine metabolism,-1.0023438068966934,0.46593001841620624,PAN6/ALD3/FMS1
93,beta-Alanine metabolism,0.8424882816335537,0.683046683046683,ALD5/ALD6/ALD2/GAD1
