GENENAME,ENTREZID,Time,Score
DID2,853906,T10,6.08088
RPS21B,853305,T10,6.0661554
MDM10,851223,T10,6.049078
PKH3,852077,T10,6.040174
NA,850841,T10,6.0328245
RTG1,854087,T10,6.003048
PLB2,855018,T10,6.00207
ECM19,851106,T10,5.955087
NBA1,854084,T10,5.874086
AIM9,856813,T10,5.857815
NOP10,856471,T10,5.8362737
ILV6,850348,T10,5.682517
CIA2,856522,T10,5.6756163
KKQ8,853686,T10,5.672965
EPO1,855154,T10,5.634099
FMT1,852270,T10,5.576023
PSH1,854102,T10,5.5649953
"DUR1,2",852507,T10,5.530324
RSM7,853578,T10,5.521724
OLE1,852825,T10,5.392608
RPS28A,854338,T10,5.368095
MRPS28,851937,T10,5.3657618
CUZ1,855567,T10,5.3447447
SNF2,854465,T10,5.3341293
NA,853833,T10,5.328561
TUF1,854359,T10,5.322996
IDP2,850871,T10,5.3075094
EMI1,852125,T10,5.307337
CHZ1,856752,T10,5.305689
YAT1,851285,T10,5.304899
UBX7,852576,T10,5.241327
MCY1,852895,T10,5.2298613
RPL38,851035,T10,5.2113495
SSO1,855844,T10,5.204611
SRB4,856743,T10,5.195597
PPS1,852579,T10,5.174138
PSK1,851216,T10,5.1620936
CDC1,851763,T10,5.151813
BGL2,853199,T10,5.131992
YML6,854983,T10,5.129498
RKM4,851844,T10,5.127601
YFH7,850558,T10,5.1270366
HAP3,852260,T10,5.114105
CSR1,851096,T10,5.1049495
NST1,855633,T10,5.0953803
ARG82,851753,T10,5.078097
COQ5,854930,T10,5.0361605
TPH3,853436,T10,5.0195312
SGM1,853598,T10,5.0127163
KIN1,851700,T10,5.0015726
SED5,850713,T10,4.9580674
NA,854920,T10,4.9572587
HSP60,850963,T10,4.9519773
VNX1,855395,T10,4.93642
SIP5,855171,T10,4.9030313
LAP2,855682,T10,4.8891697
COG1,852649,T10,4.888695
GCD2,852974,T10,4.8440957
IES2,855506,T10,4.8349886
MBB1,853240,T10,4.8265667
PHO4,850594,T10,4.785843
ERV25,854997,T10,4.7812014
ADH4,852636,T10,4.781083
SQS1,855497,T10,4.7701077
UBX3,851467,T10,4.7457376
PET54,853137,T10,4.7381983
KES1,855958,T10,4.7078843
PTM1,853827,T10,4.698704
IDH2,854303,T10,4.6885986
LEO1,854290,T10,4.6570854
CTF8,856598,T10,4.6238923
XRN1,852702,T10,4.612806
PPH21,851421,T10,4.551258
CAP2,854777,T10,4.5241327
HRB1,855728,T10,4.522908
EXG1,851007,T10,4.518942
APL6,853177,T10,4.5187654
GCG1,856910,T10,4.4668293
MST28,851284,T10,4.429851
MED8,852492,T10,4.425263
MRP21,852188,T10,4.4188595
MLP2,854657,T10,4.3511395
REH1,851103,T10,4.3338323
TFA1,853840,T10,4.32791
CPR1,851733,T10,4.3255296
PKH2,854053,T10,4.3164077
UMP1,852471,T10,4.283749
NA,853182,T10,4.2705336
TOM7,855654,T10,4.2701573
RPH1,856916,T10,4.263974
MDH1,853777,T10,4.25056
RTK1,851536,T10,4.2498775
NPC2,851514,T10,4.2457724
MIX17,855014,T10,4.2368093
FZO1,852477,T10,4.22964
PDR17,855457,T10,4.2232537
CDD1,850946,T10,4.2097797
ERG26,852883,T10,4.2053146
CWC27,856041,T10,4.201754
RAV1,853490,T10,4.1957855
RPL17A,853674,T10,4.174081
FBP26,853286,T10,4.1594253
SWC4,852885,T10,4.1315513
NA,856038,T10,4.1295695
IRC24,854854,T10,4.1169424
HAT2,856654,T10,4.1087813
DIG1,856058,T10,4.1075134
SNF6,856360,T10,4.099335
RPC31,855571,T10,4.090905
LOA1,856261,T10,4.059817
NA,851633,T10,4.0593133
MEF1,850758,T10,4.054591
EHD3,851606,T10,4.039379
HXK2,852639,T10,4.038888
COX13,852684,T10,4.0265107
HSV2,853138,T10,4.020994
CWC24,851033,T10,4.0100737
FMN1,851822,T10,3.9930608
MDM35,853812,T10,3.9673963
SIS1,855725,T10,3.9630647
DUF1,854066,T10,3.9524105
PRB1,856649,T10,3.950852
PIS1,856229,T10,3.9490514
YPS3,850812,T10,3.9490511
TOM40,855243,T10,3.9430945
PXP1,856694,T10,3.9250515
IES6,856667,T10,3.922429
COX14,854910,T10,3.9064517
NA,852904,T10,3.9022195
PEX14,852724,T10,3.9011116
RUP1,854306,T10,3.8805833
CCP1,853940,T10,3.8763628
ENT1,851392,T10,3.8755496
HSP10,854185,T10,3.8732443
MEX67,855934,T10,3.8664231
ADR1,851802,T10,3.8333826
YCK3,856860,T10,3.828426
TDA11,856564,T10,3.8061159
VHS2,854671,T10,3.8021932
PRP40,853857,T10,3.7856178
YUH1,853562,T10,3.7704496
RPC19,855609,T10,3.7324195
SRP68,855833,T10,3.721037
RDI1,851420,T10,3.7043211
GAL11,854106,T10,3.702931
CPD1,853162,T10,3.7009368
DCS1,850974,T10,3.6972263
NA,856497,T10,3.6928887
COT1,854494,T10,3.686361
GLK1,850317,T10,3.685308
DSD1,852679,T10,3.6831656
BZZ1,856514,T10,3.6821947
GCN2,851877,T10,3.680612
SUC2,854644,T10,3.6788187
PTR2,853968,T10,3.673843
ATP15,855857,T10,3.6521254
HNT2,851899,T10,3.6441882
NA,854698,T10,3.6323488
NA,855128,T10,3.6282055
RAD50,855471,T10,3.626248
GTT3,856698,T10,3.6014633
LRS4,852049,T10,3.6010432
GPM2,851541,T10,3.5953636
ZDS1,855316,T10,3.5938315
RPS2,852754,T10,3.586927
MHF2,1466431,T10,3.5787883
SPC110,851957,T10,3.5707693
PEP12,854201,T10,3.5647597
GLE1,851320,T10,3.5552187
LCB5,850964,T10,3.5508819
MHR1,851890,T10,3.5366616
CCZ1,852428,T10,3.5337985
IES1,850534,T10,3.5321982
GUP1,852796,T10,3.5309720000000002
NA,853375,T10,3.5114484
NA,851835,T10,3.505459
IFM1,854135,T10,3.5007093
PDR15,852015,T10,3.480713
YDJ1,855661,T10,3.478105
ASN2,853025,T10,3.4776418
SHP1,852222,T10,3.4710824
RGA2,851985,T10,3.4314425
GRX3,851672,T10,3.415505
GTS1,852694,T10,3.4075012
SWH1,851286,T10,3.4065619
SCJ1,855254,T10,3.4005558
YPI1,850553,T10,3.3869917
ARO10,851987,T10,3.3742807
NOT5,856186,T10,3.3704312
RPC11,851615,T10,3.3676474
LPD1,850527,T10,3.356067
UGO1,852081,T10,3.3552268
SDS3,854725,T10,3.351188
MRPS35,853075,T10,3.3483768
BUD3,850345,T10,3.3401937
RTR1,856882,T10,3.3320525
RIE1,853165,T10,3.322461
TFB1,851906,T10,3.316474
HTL1,850384,T10,3.3162682
HXT1,856494,T10,3.3145046
LSM6,851984,T10,3.3033261
HXT3,851946,T10,3.3010168
GPT2,853941,T10,3.2969098
ADI1,855021,T10,3.29462
BAR1,854797,T10,3.2926424
IRA2,854073,T10,3.2885833
TLG1,852079,T10,3.2869298
CST6,854775,T10,3.2822046
SYN8,851219,T10,3.2795115
OSH2,851543,T10,3.2637832
EMP46,850769,T10,3.2585464
YAH1,855824,T10,3.2584488
NYV1,850782,T10,3.2582932
NA,851182,T10,3.213422
UFD4,853859,T10,3.2095118
DPL1,851888,T10,3.2094467
CBC2,855925,T10,3.2056243
RPE1,853322,T10,3.2040305
CNS1,852452,T10,3.1664476
GAL83,856749,T10,3.1655931
TFG2,852888,T10,3.1614459
CUE5,854206,T10,3.1492867
PUF3,850647,T10,3.1467915
CCS1,855054,T10,3.1395006
SCH9,856612,T10,3.1356688
NA,856270,T10,3.121664
YIM1,855183,T10,3.109993
SWI6,850879,T10,3.0992517
RPS10B,855270,T10,3.078044
AIM3,852405,T10,3.0656219
SPC42,853824,T10,3.0628822000000002
SHY1,853009,T10,3.0596848
PBS2,853313,T10,3.0533705
EIS1,855047,T10,3.0429354
PCC1,1500489,T10,3.0340455
UBC8,856704,T10,3.0298784
ESC1,855259,T10,3.0247371
TFA2,853936,T10,3.0114434
MCM7,852501,T10,3.008649
TAF9,855276,T10,3.0058894
URA8,853567,T10,2.9875226
LSM2,852255,T10,2.9869113
NA,853888,T10,2.9719012
TUB3,854915,T10,2.968612
SPC24,855144,T10,2.966888
NA,853944,T10,2.9652882
IMP2',854652,T10,2.9636917
PGC1,855895,T10,2.9617984
RSM19,855773,T10,2.9517581
PCS60,852523,T10,2.9464612
DUO1,852819,T10,2.939878
SDH1,853709,T10,2.9386024
GLO2,851865,T10,2.9316928
STB3,851747,T10,2.924175
SSD1,851887,T10,2.9190989
TAF10,851745,T10,2.9116628
EGD1,856070,T10,2.910595
MAK31,850383,T10,2.9086778
AYR1,854682,T10,2.9076443
USO1,851501,T10,2.9002206
NA,853607,T10,2.8960876
PDI1,850314,T10,2.8946006
OCA4,850457,T10,2.8841527
ARP5,855665,T10,2.8774586
SAM2,852113,T10,2.8746433
BPL1,851414,T10,2.8704925
ISN1,854326,T10,2.8648493
APS1,850868,T10,2.8615496
CAJ1,856772,T10,2.8525712
JAC1,852866,T10,2.8498952
AIF1,855811,T10,2.8455002
MEU1,850704,T10,2.8377178
PDR5,854324,T10,2.8296494
RRF1,856433,T10,2.8280554
ISD11,856774,T10,2.815241
YLF2,856372,T10,2.8115416
GGA1,851960,T10,2.8099058
NCB2,852006,T10,2.807344
MEF2,853342,T10,2.8043127
ESBP6,855598,T10,2.7992482
INH1,851347,T10,2.7976394
MLC1,852772,T10,2.7949529
HBN1,850331,T10,2.7940443
NUP53,855184,T10,2.7926881
MRPL22,855544,T10,2.7923594
MRPL19,855536,T10,2.7894948
RPT2,851557,T10,2.7847698
NA,850961,T10,2.7671745
DIG2,852091,T10,2.7596474
MRF1,852734,T10,2.7577152
SKP1,851928,T10,2.7506435
NA,852363,T10,2.7485685
PXL1,853965,T10,2.7455826
NA,855236,T10,2.7387297
SKI7,854243,T10,2.7240028
NUP60,851263,T10,2.7077096
ARP2,851532,T10,2.694146
POB3,854933,T10,2.6823153
OPI10,854125,T10,2.6791477
GSY1,850569,T10,2.6746838
LAT1,855653,T10,2.6723974
TIM54,853392,T10,2.6638417
NA,855953,T10,2.6588922
UBP2,854291,T10,2.642716
GYP1,854236,T10,2.6304839
TOA2,853807,T10,2.617128
ACS1,851245,T10,2.613478
PTP1,851368,T10,2.6100209
USE1,852780,T10,2.6089015
NBP2,851740,T10,2.6060028
GRH1,852129,T10,2.598797
CMK1,850568,T10,2.5951757
YTA12,855114,T10,2.594591
CYM1,852041,T10,2.589192
NPR1,855538,T10,2.580761
YMR31,850610,T10,2.5753658
MRPL6,856552,T10,2.5749388
ARP4,853364,T10,2.5699098
PMC1,852878,T10,2.5630941
FMP41,855553,T10,2.5497901
PTC2,856823,T10,2.547206
RSC2,851071,T10,2.5417078
SLF1,852127,T10,2.5381532
LST4,853678,T10,2.5355768
TIM9,856693,T10,2.5355752
MRE11,855264,T10,2.5243397
TKL1,856188,T10,2.5201902
TRP1,851570,T10,2.5127172
AKR1,851857,T10,2.5039053
YJU3,853768,T10,2.5007265
OM45,854670,T10,2.4958394
FRD1,856664,T10,2.491188
STF2,852891,T10,2.4888706
MRP7,855727,T10,2.487311
GSH1,853344,T10,2.4833744
MRP4,856384,T10,2.481341
PLB1,855020,T10,2.4801657
DLD2,851376,T10,2.4788082
GET4,854335,T10,2.478796
SAM1,850877,T10,2.4776416
AFG3,856737,T10,2.4767568
BNI4,855488,T10,2.4730833
TCO89,855922,T10,2.4716876
SNF7,850712,T10,2.4673145
LSC2,853159,T10,2.4669344
SNX3,854539,T10,2.4632568
RKM3,852318,T10,2.4614437
EDC3,856700,T10,2.4595275
SEC62,856011,T10,2.4559457
MAS2,856419,T10,2.4507215
PHO2,851452,T10,2.4505847
MUP1,852946,T10,2.4451184
SHE4,854200,T10,2.4375389
SCP160,853365,T10,2.4316957
TRP2,856824,T10,2.4248664
CYC3,851192,T10,2.4235556
SGF29,850347,T10,2.4226954
AIM18,856605,T10,2.4208
CIN4,855169,T10,2.4125605
PIB2,852861,T10,2.411102
DAL81,854841,T10,2.4064167
PRM4,855947,T10,2.401853
RRP46,852987,T10,2.4007711
ADE16,850715,T10,2.3820481
COF1,850676,T10,2.3754847
MMS2,852793,T10,2.3650212
GCY1,854287,T10,2.360682
ACS2,850846,T10,2.3572972
BOI2,856850,T10,2.35667
ARP3,853528,T10,2.3538399
NDI1,854919,T10,2.3482404
MDJ1,850530,T10,2.342205
TRR2,856506,T10,2.34215
NAS2,854810,T10,2.338018
PGK1,850370,T10,2.3332548
OLA1,852313,T10,2.3287406
GLN3,856763,T10,2.3267329
RIP1,856689,T10,2.3223991
TAF4,855017,T10,2.3211265
ZWF1,855480,T10,2.3085756
SLH1,853187,T10,2.3059287
MRP51,855985,T10,2.3044443
PTC7,856475,T10,2.3006835
MLP1,853970,T10,2.2982574
ECM21,852173,T10,2.29645
MSF1,856160,T10,2.28582
RCF1,854978,T10,2.28092
YCP4,850360,T10,2.277227
ATP19,854077,T10,2.2567327
DSE4,855804,T10,2.2450352
MRP17,853867,T10,2.2438805
MOT2,856799,T10,2.24373
NUP1,854265,T10,2.2300856
ECM15,852285,T10,2.224485
MAS1,850860,T10,2.2200007
NA,856668,T10,2.218349
PRP28,851830,T10,2.2114127
SEC9,852892,T10,2.2092607
CDC31,854431,T10,2.209234
DET1,851621,T10,2.2064674
ELC1,856061,T10,2.2063155
NA,853014,T10,2.1890073
ARF2,851418,T10,2.1873643
TRX2,853123,T10,2.1872044
ATP16,851560,T10,2.1863477
VPS4,856303,T10,2.1838222
GTR1,854918,T10,2.172967
NA,856212,T10,2.1379251
SAP190,853899,T10,2.1332686
HSP42,851751,T10,2.1325836
CET1,855873,T10,2.1278045
MRPL36,852419,T10,2.1146092
CSL4,855489,T10,2.110187
GCV3,851254,T10,2.109991
MRPL1,851694,T10,2.1083674
LTP1,856187,T10,2.1082325
RCN2,854395,T10,2.1056423
DCW1,853820,T10,2.1031609000000002
AIM45,856112,T10,2.0972843
FCY1,856175,T10,2.0971053
PRX1,852215,T10,2.0962636
UGA1,852902,T10,2.090728
FRQ1,851979,T10,2.078185
LSM5,856889,T10,2.077829
MHP1,853408,T10,2.0762424
FUM1,855866,T10,2.0749884
LYS12,854714,T10,2.0747275
SPT20,854017,T10,2.069159
HOM3,856778,T10,2.0614073
ATG20,851445,T10,2.0575747
PRE8,854882,T10,2.056245
NA,1466422,T10,2.0542042
BDH1,851239,T10,2.048522
AIM21,854819,T10,2.0431376
AIM29,853949,T10,2.0351713
TFC7,854277,T10,2.0308776
PSP1,852116,T10,2.0307596
FMC1,854709,T10,2.0237112
FPK1,855783,T10,2.0200393
EAF6,853544,T10,2.0194182
MIG1,852848,T10,2.0187383
PLB3,854151,T10,2.0145195
SRB7,851903,T10,2.0129943
MMT2,855877,T10,2.0104947
TIM50,856042,T10,2.0062053
PRE6,854119,T10,2.0031123
YSF3,1466511,T10,2.0013576
PDC2,851654,T10,1.9991999
CDC37,851746,T10,1.9968784
RNQ1,850329,T10,1.9936854
DAP1,855933,T10,1.9897162
PFK26,854699,T10,1.9888458
ARC15,854748,T10,1.9853772
YAT2,856745,T10,1.9841945
SSA1,851259,T10,1.9830647
XKS1,853108,T10,1.9816952
PAM18,850694,T10,1.9792577
RIB3,852098,T10,1.9684747
VPS29,856403,T10,1.9684194
ADH3,855107,T10,1.9621503
TFG1,853098,T10,1.9607574
LAM5,850501,T10,1.9596054999999999
ATP5,851892,T10,1.959331
TDA3,856400,T10,1.9581758
SWA2,851918,T10,1.9555187
RPP1B,851427,T10,1.9553288
KGD1,854681,T10,1.9528012
SFA1,851386,T10,1.9517359
HEM3,851322,T10,1.9480547
ATP11,855401,T10,1.9460373
WWM1,850538,T10,1.9347512
TDH1,853395,T10,1.9342158
EDC1,852650,T10,1.9332643
DDP1,854334,T10,1.9282492
LYS1,854852,T10,1.9248843
CRN1,851148,T10,1.9247984
FAR11,855596,T10,1.9176667
REG1,851592,T10,1.9164557
CDC48,851431,T10,1.9138852
SLA1,852276,T10,1.9106882
DDI1,856886,T10,1.9097027
DGK1,854488,T10,1.9070473
GLO1,855009,T10,1.9042872
HDA2,851889,T10,1.9004302
RPN8,854435,T10,1.8958062
HBT1,851303,T10,1.8935851
PDX1,853107,T10,1.8932515
NMA2,852893,T10,1.8926817
RAM1,851468,T10,1.8891006
NFU1,853826,T10,1.8781018
PUT2,856432,T10,1.8738611
CYS4,853059,T10,1.8666396
MXR1,856765,T10,1.8628067
TRR1,851955,T10,1.8545113
HEL2,851859,T10,1.8526484
SNU71,852896,T10,1.8522546
BNA1,853482,T10,1.8493171
ROD1,854183,T10,1.8487542
PRE5,855362,T10,1.8467584
NA,852900,T10,1.8446877
COG4,856220,T10,1.8436896
YFH1,851437,T10,1.8407029
SHM1,852565,T10,1.8392193
UBA1,853670,T10,1.8385816
GRX5,856048,T10,1.8373125
CMC1,853721,T10,1.829592
SGN1,854817,T10,1.8295001
MSC7,856434,T10,1.8269987
PDX3,852323,T10,1.8204265
DCP2,855605,T10,1.8172717
XDJ1,850779,T10,1.8148978
HEM13,851614,T10,1.804939
ACP1,853642,T10,1.8030415
FIS1,854745,T10,1.8010784
RET3,856097,T10,1.7968043
RPT5,854284,T10,1.7875192
GRX2,852124,T10,1.7850811
ARG7,855084,T10,1.7822492
YAK1,853300,T10,1.7778718
PTC3,852224,T10,1.7770219
TRX3,850444,T10,1.7687768
RPS15,854117,T10,1.7671276
POR1,855669,T10,1.7668105
HSP78,851845,T10,1.7656593
FSH2,855262,T10,1.7636868
MRPL9,853135,T10,1.7629759
PCT1,853116,T10,1.7547165
SNC1,851203,T10,1.7516334
NA,852192,T10,1.7507273
INM2,851881,T10,1.7464261
GYP5,855827,T10,1.7456107
SUM1,851905,T10,1.7408968
OXP1,853665,T10,1.7367754
COR1,852235,T10,1.7361712
NA,851433,T10,1.7294273
CDC36,851389,T10,1.7284924
SMY1,853783,T10,1.7213805
GLN1,856147,T10,1.718797
SCW4,853196,T10,1.7165935
OSM1,853510,T10,1.7160714
VMA7,852903,T10,1.7074959
MRX3,852181,T10,1.7023668
RIM20,854449,T10,1.6993722
VRP1,851051,T10,1.6912088
RPS29A,851104,T10,1.6856668
TOH1,853268,T10,1.6781156
NFS1,850343,T10,1.6774471
WTM1,854405,T10,1.6760031
LAC1,853861,T10,1.6757009
SDS24,852515,T10,1.6745923
UBP3,856895,T10,1.6731374
GPC1,853052,T10,1.6730262
PFY1,854289,T10,1.6723342
RXT2,852392,T10,1.6556144
DST1,852839,T10,1.6548644
PHB2,853146,T10,1.6531726
PRO1,851894,T10,1.6514373
MYO3,853729,T10,1.6489427
YVC1,854255,T10,1.6477814
RIB1,852247,T10,1.6466444
ARO3,851605,T10,1.6422482
UFD1,852939,T10,1.6333627
GLR1,856014,T10,1.6294363
NA,855363,T10,1.6260396
MRPL33,855330,T10,1.6140039
LSB1,853037,T10,1.6138785
FMP46,853923,T10,1.6127212
FMP10,856931,T10,1.6022714
TPK1,853275,T10,1.5940058
NA,852346,T10,1.5918868
LOT6,850698,T10,1.5897123
SBP1,856351,T10,1.5895888
NA,852526,T10,1.5861323
RVS167,851996,T10,1.5839916
RSC1,852947,T10,1.5721458
IGO2,856534,T10,1.5656431
TMA17,851448,T10,1.5649489
NA,1466465,T10,1.5648124
FPR2,852131,T10,1.56319
EMI2,852128,T10,1.5620682
MRPL7,851823,T10,1.5545793
CLC1,853077,T10,1.5521559
KGD2,851726,T10,1.5376045
RAD4,856909,T10,1.5370648
HCH1,855440,T10,1.5313374
LSM3,851159,T10,1.5301864
EDE1,852233,T10,1.5301061
SSP120,850952,T10,1.5282425
FBA1,853805,T10,1.5227472
NHP6A,856165,T10,1.5222987
SYP1,850396,T10,1.5152342
CIT1,855732,T10,1.5007601
NA,855513,T10,1.4948123
HSC82,855224,T10,1.493893
MET17,851010,T10,1.4930818
MET10,850588,T10,1.4930502
CYC7,856672,T10,1.4900988
BUL1,855318,T10,1.4892381
BCY1,854778,T10,1.4891353
UBX5,851930,T10,1.4873592
AIM2,851248,T10,1.475049
GSP2,854357,T10,1.4685473
RXT3,851483,T10,1.4638846
TPK2,855898,T10,1.4631689
SEG1,855110,T10,1.4611466
PAT1,850440,T10,1.4593481
ACH1,852266,T10,1.4565787
PIN4,852229,T10,1.4545482
HXT4,856492,T10,1.4493108
DUG3,855530,T10,1.4483082
GAT1,850523,T10,1.4395525
PIH1,856429,T10,1.4374225
CBR1,854768,T10,1.433902
PGM2,855131,T10,1.4280217
STM1,850843,T10,1.4242867
VPS9,854876,T10,1.4220438
MZM1,852104,T10,1.4217438
EFB1,851260,T10,1.421567
IOC4,855061,T10,1.4206145
FDC1,852152,T10,1.4150238
SOD1,853568,T10,1.4063063
PKC1,852169,T10,1.3860247
BCH1,855277,T10,1.3831251
COA3,853383,T10,1.3805376
NA,853031,T10,1.379174
LEM3,855393,T10,1.3782656
POA1,852310,T10,1.3698733
MSC3,850916,T10,1.3683957
COA6,855287,T10,1.3681514
CAP1,853862,T10,1.3669271
CIR2,854538,T10,1.3626695
HMO1,851754,T10,1.360158
MHF1,854067,T10,1.3529478
VAN1,854925,T10,1.3515099
ACO1,851013,T10,1.341062
NA,853845,T10,1.3336941
PFK2,855245,T10,1.3301405
DLD3,856638,T10,1.3297346
SDD2,855096,T10,1.3283995
MKS1,855648,T10,1.3206985
TFC1,852421,T10,1.3112394
IMG2,850434,T10,1.3101475
CYT1,854231,T10,1.3072168
CMK2,854144,T10,1.300919
HEM4,854452,T10,1.2893914
YPS1,850811,T10,1.2824266
SFT1,853863,T10,1.2749703
PRE4,850611,T10,1.273091
BAT2,853613,T10,1.2723739
NA,851473,T10,1.2703145
MIC12,852566,T10,1.2677848
HYR1,854855,T10,1.2667154
ADK1,851812,T10,1.2663795
TAF14,855974,T10,1.2623794
CYC1,853507,T10,1.261565
ABP1,850450,T10,1.2466652
SSC1,853503,T10,1.2442822
COQ1,852288,T10,1.2311223
GOS1,856354,T10,1.2308049
COX6,856448,T10,1.2305667
LIP5,854371,T10,1.2291386
FAD1,851516,T10,1.2264155
IPP1,852296,T10,1.2258325
MRP8,853715,T10,1.2205819
GRX1,850322,T10,1.2203264
CSE2,855744,T10,1.2181711
ADH5,852442,T10,1.2155519
TIM44,854790,T10,1.2100797
SSO2,855221,T10,1.2069799
YSA1,852408,T10,1.1947497
YNK1,853798,T10,1.1938922
DPM1,856313,T10,1.1866955
MXR2,850324,T10,1.1860776
ESS1,853475,T10,1.1753931
EUG1,852130,T10,1.1630728
DUG1,850605,T10,1.1627101
NUM1,851727,T10,1.1569815
SSE2,852467,T10,1.1451931
BOS1,850767,T10,1.1415372
PAI3,855212,T10,1.1359804
STE20,856382,T10,1.1348693
HOR7,855293,T10,1.1331575
YHB1,853149,T10,1.1327145
JIP4,852086,T10,1.1324252
NA,1466480,T10,1.1315265
UBP14,852349,T10,1.1307513
YOR1,853198,T10,1.1198701
ERG12,855248,T10,1.1162283
SEG2,853756,T10,1.1099014
RPP2B,851990,T10,1.1050527
APE1,853758,T10,1.0975548
SSQ1,851084,T10,1.0974392
YRA2,853666,T10,1.0941482
COQ6,853170,T10,1.0904667
HTZ1,854150,T10,1.0830593
PRE9,853036,T10,1.0828016
GCS1,851372,T10,1.0742557
MDG1,855548,T10,1.0721316
ARE2,855753,T10,1.0648103
CPR6,850914,T10,1.060802
HOS4,854694,T10,1.0600252
SNX4,853416,T10,1.0586116
YPF1,853761,T10,1.0575633
MCR1,853707,T10,1.0548396
EGO4,855770,T10,1.0532056
DBP5,854211,T10,1.0512588
ATG8,852200,T10,1.0372396
SRC1,854974,T10,1.0367615
HSP104,850633,T10,1.02875
FMP52,856721,T10,1.0240679
HPR1,851716,T10,1.0240529
MOB1,854700,T10,1.0230001
CNE1,851241,T10,1.0184189
LSB3,850580,T10,1.0110906
ORM2,851064,T10,1.0104383
ATP3,852327,T10,1.0087152
ZRT3,853679,T10,1.0010499
TIM8,853600,T10,0.9971724
ARC19,853856,T10,0.9941457
URM1,854809,T10,0.9938631
GON7,853255,T10,0.9908527
NA,856896,T10,0.9885173
ATP14,851002,T10,0.98320913
AKL1,852351,T10,0.9768323
YPT7,855012,T10,0.9761871
GOR1,855447,T10,0.97162837
NA,852434,T10,0.9696218
SUB1,855055,T10,0.9693366
PPN1,852063,T10,0.96427083
COX5B,854695,T10,0.9469271
GLC3,856705,T10,0.94454503
TFB4,856169,T10,0.92126065
YRA1,851988,T10,0.916349
HOS3,855987,T10,0.915655
EHT1,852476,T10,0.9143917
BOL3,851251,T10,0.9103803
TOM6,854210,T10,0.90976286
SEC12,855760,T10,0.9083502
HEM15,854347,T10,0.8965642
HSP31,852146,T10,0.8851906
PRE1,856731,T10,0.8841717
MIC27,855623,T10,0.8834897
SPT2,856908,T10,0.87639165
MAM3,854094,T10,0.86421967
TFS1,850875,T10,0.8526823
YKE2,850897,T10,0.8523029
ISA2,856180,T10,0.83835894
STI1,854192,T10,0.83782786
OYE2,856584,T10,0.822542
URN1,856275,T10,0.8175504
RTC3,856487,T10,0.80250835
SMD3,850839,T10,0.77982366
SEC5,851744,T10,0.77967906
NA,852381,T10,0.77429855
GSY2,850962,T10,0.7689575
PUF2,856155,T10,0.7673686
IGD1,850572,T10,0.76303947
SMD2,850981,T10,0.7622578
RPB10,854385,T10,0.76069045
NHP6B,852386,T10,0.75430477
YIP4,852676,T10,0.75414324
NA,853559,T10,0.7528808
BOL1,851252,T10,0.7498884
NA,854299,T10,0.7498479
RPT1,853712,T10,0.74508786
PTH2,852223,T10,0.7397079
RPT3,852003,T10,0.73643124
LAG1,856386,T10,0.73458046
APD1,852448,T10,0.7306597
PIG2,854766,T10,0.7279577
IDH1,855691,T10,0.72167593
GAD1,855291,T10,0.7186439
MIC10,850300,T10,0.7155242
MCM4,856130,T10,0.7085819
TWF1,852971,T10,0.7072362
SSA4,856840,T10,0.6930517
OSH6,853872,T10,0.692753
MGE1,854407,T10,0.69024783
HSE1,856387,T10,0.6880224
SHE3,852427,T10,0.6830267
EAP1,853631,T10,0.68026674
DMA2,855607,T10,0.6772573
SSA2,850636,T10,0.65887976
HCR1,850889,T10,0.65475506000000006
NA,851036,T10,0.6527153
BUG1,851459,T10,0.6418408
STE11,851076,T10,0.6355505
TIM13,853093,T10,0.6295405
KSP1,856482,T10,0.6254736
NSG2,855566,T10,0.6205576
INO80,852728,T10,0.6194111
IMH1,851018,T10,0.6130937
SEC65,854866,T10,0.60804373
NA,856540,T10,0.60649145
SPT4,852955,T10,0.6046475
BFR1,854373,T10,0.59783494
GLC8,855359,T10,0.5977131
ATX1,855462,T10,0.59397924
QCR7,852142,T10,0.58246124
HER1,854402,T10,0.57788277
GND1,856589,T10,0.57020384
MMF1,854760,T10,0.5683365
CDC27,852194,T10,0.5656047
MRPL28,852073,T10,0.56248116
IES4,854361,T10,0.56112456
RPS26A,852686,T10,0.55865455
APM2,856367,T10,0.5512477
DSK2,855319,T10,0.53935736
RTG3,852171,T10,0.5364146
MKK2,855963,T10,0.5350399
GCV1,851582,T10,0.53463864
SLG1,854170,T10,0.52857894
SHG1,852561,T10,0.52093863
RTN2,851323,T10,0.5160327
HRD1,854149,T10,0.51479673
MVD1,855779,T10,0.5100102
SCW10,855352,T10,0.5075504
COQ3,854057,T10,0.50029236
PAM1,851838,T10,0.49945942
KCC4,850334,T10,0.49816522
BBC1,853433,T10,0.49398887
CHA1,850295,T10,0.48982012
ARO9,856539,T10,0.48511493
SRX1,853776,T10,0.4695058
SDH6,851986,T10,0.46450484
PDE1,852644,T10,0.4582389
SDH5,854083,T10,0.44817388
MRPL23,854321,T10,0.44805145
HSP150,853281,T10,0.4441119
ACF4,853545,T10,0.4403546
MDH3,851481,T10,0.43421698
RDL2,854460,T10,0.43044624
UBA4,856511,T10,0.42755252
CUE1,855306,T10,0.41582146
VHS3,854220,T10,0.41262126
